Name,ReadName,ReadLength,AlignmentLength,Identity,I_Begin
rhodobacter_sphaeroides,SRR072233.1378013,507nt,166,98.19,31471
rhodobacter_sphaeroides,SRR072233.1378019,499nt,412,99.28,77705
rhodobacter_sphaeroides,SRR072233.1378032,536nt,242,90.20,329467
rhodobacter_sphaeroides,SRR072233.1378090,493nt,139,96.48,1096255
rhodobacter_sphaeroides,SRR072233.1378092,1677nt,93,98.92,3086723
rhodobacter_sphaeroides,SRR072233.1378119,508nt,45,93.33,834871
rhodobacter_sphaeroides,SRR072233.1378136,556nt,244,97.13,67124
rhodobacter_sphaeroides,SRR072233.1378224,555nt,48,93.75,2370651
rhodobacter_sphaeroides,SRR072233.1378250,482nt,446,92.87,45340
rhodobacter_sphaeroides,SRR072233.1378254,1492nt,108,98.15,975560
rhodobacter_sphaeroides,SRR072233.1378296,679nt,182,98.35,275371
rhodobacter_sphaeroides,SRR072233.1378352,531nt,329,98.80,11291
rhodobacter_sphaeroides,SRR072233.1378388,524nt,447,99.55,2360105
rhodobacter_sphaeroides,SRR072233.1378422,585nt,204,96.14,582446
rhodobacter_sphaeroides,SRR072233.1378425,545nt,367,98.64,2233679
rhodobacter_sphaeroides,SRR072233.1378437,528nt,487,97.96,99146
rhodobacter_sphaeroides,SRR072233.1378445,800nt,78,92.31,2813579
rhodobacter_sphaeroides,SRR072233.1378498,534nt,292,99.32,25953
rhodobacter_sphaeroides,SRR072233.1378545,515nt,441,99.10,490901
rhodobacter_sphaeroides,SRR072233.1378551,501nt,171,98.83,932437
rhodobacter_sphaeroides,SRR072233.1378627,506nt,506,98.42,3133035
rhodobacter_sphaeroides,SRR072233.1378639,566nt,365,99.18,2836740
rhodobacter_sphaeroides,SRR072233.1378641,503nt,432,95.87,3165413
rhodobacter_sphaeroides,SRR072233.1378665,583nt,84,91.86,4014
rhodobacter_sphaeroides,SRR072233.1378665,583nt,84,91.86,4016
rhodobacter_sphaeroides,SRR072233.1378665,583nt,84,91.86,37689
rhodobacter_sphaeroides,SRR072233.1378742,555nt,233,99.57,180830
rhodobacter_sphaeroides,SRR072233.1378796,479nt,403,99.26,911301
rhodobacter_sphaeroides,SRR072233.1378810,575nt,487,98.57,43208
rhodobacter_sphaeroides,SRR072233.1378847,530nt,219,94.22,1852962
rhodobacter_sphaeroides,SRR072233.1378867,485nt,469,99.36,44116
rhodobacter_sphaeroides,SRR072233.1378883,527nt,285,97.92,46816
rhodobacter_sphaeroides,SRR072233.1378893,523nt,224,96.46,1549824
rhodobacter_sphaeroides,SRR072233.1378988,496nt,493,98.59,167185
rhodobacter_sphaeroides,SRR072233.1379018,577nt,218,97.26,193623
rhodobacter_sphaeroides,SRR072233.1379021,854nt,165,98.80,1630190
rhodobacter_sphaeroides,SRR072233.1379038,521nt,52,92.31,60998
rhodobacter_sphaeroides,SRR072233.1379038,521nt,53,94.34,314867
rhodobacter_sphaeroides,SRR072233.1379076,497nt,496,98.40,1929848
rhodobacter_sphaeroides,SRR072233.1379083,947nt,335,99.40,1726268
rhodobacter_sphaeroides,SRR072233.1379130,631nt,221,98.20,1920672
rhodobacter_sphaeroides,SRR072233.1379130,631nt,52,92.31,1931649
rhodobacter_sphaeroides,SRR072233.1379139,514nt,500,97.42,78104
rhodobacter_sphaeroides,SRR072233.1379190,487nt,486,98.35,1450952
rhodobacter_sphaeroides,SRR072233.1379201,524nt,435,99.08,95858
rhodobacter_sphaeroides,SRR072233.1379226,530nt,382,97.66,44378
rhodobacter_sphaeroides,SRR072233.1379230,643nt,389,98.21,171502
rhodobacter_sphaeroides,SRR072233.1379241,529nt,509,97.45,2426216
rhodobacter_sphaeroides,SRR072233.1379242,615nt,187,98.40,24523
rhodobacter_sphaeroides,SRR072233.1379250,580nt,41,90.24,2330303
rhodobacter_sphaeroides,SRR072233.1379302,524nt,441,99.32,1856471
rhodobacter_sphaeroides,SRR072233.1379314,514nt,452,98.90,2412819
rhodobacter_sphaeroides,SRR072233.1379329,537nt,307,99.03,788010
rhodobacter_sphaeroides,SRR072233.1379403,515nt,515,95.77,716772
rhodobacter_sphaeroides,SRR072233.1379406,527nt,45,93.33,300120
rhodobacter_sphaeroides,SRR072233.1379415,502nt,468,99.15,2390251
rhodobacter_sphaeroides,SRR072233.1379453,567nt,512,97.87,2133
rhodobacter_sphaeroides,SRR072233.1379453,567nt,512,97.87,2135
rhodobacter_sphaeroides,SRR072233.1379453,567nt,512,97.87,35808
rhodobacter_sphaeroides,SRR072233.1379503,610nt,101,97.03,698989
rhodobacter_sphaeroides,SRR072233.1379518,602nt,94,94.68,4544
rhodobacter_sphaeroides,SRR072233.1379518,602nt,94,94.68,4546
rhodobacter_sphaeroides,SRR072233.1379518,602nt,94,93.62,38219
rhodobacter_sphaeroides,SRR072233.1379528,518nt,464,96.17,96036
rhodobacter_sphaeroides,SRR072233.1379543,528nt,427,98.83,523436
rhodobacter_sphaeroides,SRR072233.1379545,503nt,340,99.12,1068212
rhodobacter_sphaeroides,SRR072233.1379578,527nt,266,97.01,2490271
rhodobacter_sphaeroides,SRR072233.1379608,551nt,499,98.01,558687
rhodobacter_sphaeroides,SRR072233.1379608,551nt,59,100.00,42213
rhodobacter_sphaeroides,SRR072233.1379644,526nt,526,99.81,95173
rhodobacter_sphaeroides,SRR072233.1379715,515nt,482,96.12,298594
rhodobacter_sphaeroides,SRR072233.1379747,635nt,282,99.65,2896
rhodobacter_sphaeroides,SRR072233.1379747,635nt,282,99.65,2898
rhodobacter_sphaeroides,SRR072233.1379747,635nt,282,99.65,36571
rhodobacter_sphaeroides,SRR072233.1379778,539nt,336,99.41,2899316
rhodobacter_sphaeroides,SRR072233.1379817,516nt,413,98.31,356169
rhodobacter_sphaeroides,SRR072233.1379835,664nt,316,96.24,2911
rhodobacter_sphaeroides,SRR072233.1379835,664nt,316,96.24,2913
rhodobacter_sphaeroides,SRR072233.1379835,664nt,316,96.24,36586
rhodobacter_sphaeroides,SRR072233.1379844,539nt,302,99.01,87648
rhodobacter_sphaeroides,SRR072233.1379859,534nt,269,95.54,496999
rhodobacter_sphaeroides,SRR072233.1379995,549nt,40,90.00,1440125
rhodobacter_sphaeroides,SRR072233.1380007,515nt,461,99.35,1630226
rhodobacter_sphaeroides,SRR072233.1380019,507nt,481,99.17,8814
rhodobacter_sphaeroides,SRR072233.1380020,505nt,415,99.28,2424164
rhodobacter_sphaeroides,SRR072233.1380055,516nt,506,97.46,62178
rhodobacter_sphaeroides,SRR072233.1380067,452nt,44,90.91,1270415
rhodobacter_sphaeroides,SRR072233.1380092,502nt,465,98.50,2885668
rhodobacter_sphaeroides,SRR072233.1380112,515nt,434,99.54,896726
rhodobacter_sphaeroides,SRR072233.1380112,515nt,434,93.12,653969
rhodobacter_sphaeroides,SRR072233.1380112,515nt,434,91.06,231804
rhodobacter_sphaeroides,SRR072233.1380123,508nt,388,93.67,657261
rhodobacter_sphaeroides,SRR072233.1380164,543nt,444,98.88,763574
rhodobacter_sphaeroides,SRR072233.1380187,531nt,349,99.14,2054433
rhodobacter_sphaeroides,SRR072233.1380202,519nt,424,99.53,2660450
rhodobacter_sphaeroides,SRR072233.1380235,546nt,381,99.21,942471
rhodobacter_sphaeroides,SRR072233.1380235,546nt,339,95.91,3188120
rhodobacter_sphaeroides,SRR072233.1380235,546nt,220,92.83,33388
rhodobacter_sphaeroides,SRR072233.1380248,517nt,473,97.89,2725497
rhodobacter_sphaeroides,SRR072233.1380279,516nt,376,99.21,769311
rhodobacter_sphaeroides,SRR072233.1380288,620nt,276,97.11,411519
rhodobacter_sphaeroides,SRR072233.1380292,518nt,466,98.29,1211110
rhodobacter_sphaeroides,SRR072233.1380305,510nt,453,96.71,281410
rhodobacter_sphaeroides,SRR072233.1380350,494nt,477,99.37,484639
rhodobacter_sphaeroides,SRR072233.1380365,559nt,387,98.71,1025801
rhodobacter_sphaeroides,SRR072233.1380383,527nt,319,97.81,677853
rhodobacter_sphaeroides,SRR072233.1380392,510nt,487,96.33,1292229
rhodobacter_sphaeroides,SRR072233.1380416,515nt,53,92.45,213967
rhodobacter_sphaeroides,SRR072233.1380419,499nt,387,98.97,239897
rhodobacter_sphaeroides,SRR072233.1380447,544nt,100,91.00,933317
rhodobacter_sphaeroides,SRR072233.1380488,515nt,446,99.11,9704
rhodobacter_sphaeroides,SRR072233.1380537,565nt,144,100.00,2486390
rhodobacter_sphaeroides,SRR072233.1380542,512nt,366,96.47,1451071
rhodobacter_sphaeroides,SRR072233.1380549,505nt,505,98.23,2800913
rhodobacter_sphaeroides,SRR072233.1380556,525nt,485,98.35,1004482
rhodobacter_sphaeroides,SRR072233.1380560,1293nt,158,98.10,315320
rhodobacter_sphaeroides,SRR072233.1380623,506nt,484,98.56,162395
rhodobacter_sphaeroides,SRR072233.1380632,500nt,498,99.60,83127
rhodobacter_sphaeroides,SRR072233.1380670,509nt,347,97.41,1549006
rhodobacter_sphaeroides,SRR072233.1380673,517nt,414,99.52,723720
rhodobacter_sphaeroides,SRR072233.1380720,524nt,222,97.76,105369
rhodobacter_sphaeroides,SRR072233.1380722,657nt,247,98.00,4454
rhodobacter_sphaeroides,SRR072233.1380744,482nt,428,98.60,485744
rhodobacter_sphaeroides,SRR072233.1380754,1110nt,289,97.95,2247161
rhodobacter_sphaeroides,SRR072233.1380822,585nt,335,98.52,1803390
rhodobacter_sphaeroides,SRR072233.1380847,537nt,340,98.83,981795
rhodobacter_sphaeroides,SRR072233.1380857,524nt,191,98.43,2350244
rhodobacter_sphaeroides,SRR072233.1380858,527nt,439,97.97,67969
rhodobacter_sphaeroides,SRR072233.1380864,528nt,453,99.56,73028
rhodobacter_sphaeroides,SRR072233.1380880,530nt,486,99.39,328454
rhodobacter_sphaeroides,SRR072233.1380934,496nt,328,99.09,2565032
rhodobacter_sphaeroides,SRR072233.1381038,538nt,504,98.62,336533
rhodobacter_sphaeroides,SRR072233.1381077,503nt,481,97.93,2220630
rhodobacter_sphaeroides,SRR072233.1381082,613nt,67,92.75,1745930
rhodobacter_sphaeroides,SRR072233.1381121,509nt,508,93.97,12110
rhodobacter_sphaeroides,SRR072233.1381140,529nt,407,100.00,1124252
rhodobacter_sphaeroides,SRR072233.1381223,857nt,117,98.29,587885
rhodobacter_sphaeroides,SRR072233.1381254,503nt,128,96.15,24258
rhodobacter_sphaeroides,SRR072233.1381290,480nt,326,98.77,3386
rhodobacter_sphaeroides,SRR072233.1381297,555nt,151,95.45,3028813
rhodobacter_sphaeroides,SRR072233.1381301,495nt,436,99.31,1543456
rhodobacter_sphaeroides,SRR072233.1381374,481nt,481,99.79,870620
rhodobacter_sphaeroides,SRR072233.1381401,528nt,172,90.29,95991
rhodobacter_sphaeroides,SRR072233.1381412,535nt,442,98.87,1703331
rhodobacter_sphaeroides,SRR072233.1381444,444nt,372,100.00,320346
rhodobacter_sphaeroides,SRR072233.1381469,499nt,439,96.83,757153
rhodobacter_sphaeroides,SRR072233.1381472,550nt,44,90.91,2030019
rhodobacter_sphaeroides,SRR072233.1381503,524nt,318,98.75,73877
rhodobacter_sphaeroides,SRR072233.1381559,509nt,484,90.02,422996
rhodobacter_sphaeroides,SRR072233.1381582,522nt,352,98.02,110700
rhodobacter_sphaeroides,SRR072233.1381593,506nt,409,99.02,79636
rhodobacter_sphaeroides,SRR072233.1381611,541nt,50,94.00,2857758
rhodobacter_sphaeroides,SRR072233.1381614,518nt,366,99.45,54366
rhodobacter_sphaeroides,SRR072233.1381624,539nt,310,93.89,1125700
rhodobacter_sphaeroides,SRR072233.1381660,496nt,496,95.61,995379
rhodobacter_sphaeroides,SRR072233.1381660,496nt,47,93.62,3016823
rhodobacter_sphaeroides,SRR072233.1381684,516nt,43,90.70,723464
rhodobacter_sphaeroides,SRR072233.1381686,658nt,414,98.80,2789194
rhodobacter_sphaeroides,SRR072233.1381695,631nt,268,95.19,914277
rhodobacter_sphaeroides,SRR072233.1381695,631nt,94,90.62,15014
rhodobacter_sphaeroides,SRR072233.1381695,631nt,94,90.62,26997
rhodobacter_sphaeroides,SRR072233.1381717,497nt,490,99.19,2597297
rhodobacter_sphaeroides,SRR072233.1381797,492nt,488,97.35,874608
rhodobacter_sphaeroides,SRR072233.1381812,489nt,356,97.77,3183924
rhodobacter_sphaeroides,SRR072233.1381815,507nt,430,99.07,533751
rhodobacter_sphaeroides,SRR072233.1381821,619nt,337,98.52,487102
rhodobacter_sphaeroides,SRR072233.1381834,504nt,444,94.84,2719941
rhodobacter_sphaeroides,SRR072233.1381843,524nt,484,99.79,92478
rhodobacter_sphaeroides,SRR072233.1381861,557nt,406,99.51,107948
rhodobacter_sphaeroides,SRR072233.1381871,488nt,471,98.73,691721
rhodobacter_sphaeroides,SRR072233.1381899,520nt,489,98.58,1672272
rhodobacter_sphaeroides,SRR072233.1381906,521nt,424,97.18,980641
rhodobacter_sphaeroides,SRR072233.1381911,501nt,192,94.85,1576827
rhodobacter_sphaeroides,SRR072233.1381915,518nt,365,95.92,2349886
rhodobacter_sphaeroides,SRR072233.1381938,509nt,504,98.81,85617
rhodobacter_sphaeroides,SRR072233.1381954,493nt,329,98.20,1233568
rhodobacter_sphaeroides,SRR072233.1382065,499nt,478,99.38,398204
rhodobacter_sphaeroides,SRR072233.1382071,510nt,285,98.60,897254
rhodobacter_sphaeroides,SRR072233.1382196,511nt,438,98.86,1622682
rhodobacter_sphaeroides,SRR072233.1382197,552nt,116,93.10,1218
rhodobacter_sphaeroides,SRR072233.1382197,552nt,116,93.10,1220
rhodobacter_sphaeroides,SRR072233.1382197,552nt,116,93.10,34893
rhodobacter_sphaeroides,SRR072233.1382229,519nt,74,90.54,619396
rhodobacter_sphaeroides,SRR072233.1382244,545nt,430,97.93,28162
rhodobacter_sphaeroides,SRR072233.1382279,534nt,450,97.57,65639
rhodobacter_sphaeroides,SRR072233.1382292,496nt,243,95.90,28627
rhodobacter_sphaeroides,SRR072233.1382293,520nt,375,99.20,1776809
rhodobacter_sphaeroides,SRR072233.1382318,620nt,201,98.51,722312
rhodobacter_sphaeroides,SRR072233.1382349,548nt,474,99.37,765668
rhodobacter_sphaeroides,SRR072233.1382415,553nt,317,94.98,2342825
rhodobacter_sphaeroides,SRR072233.1382463,505nt,407,99.26,1680624
rhodobacter_sphaeroides,SRR072233.1382465,506nt,366,99.19,25330
rhodobacter_sphaeroides,SRR072233.1382466,704nt,74,95.95,1859415
rhodobacter_sphaeroides,SRR072233.1382468,511nt,437,97.50,614081
rhodobacter_sphaeroides,SRR072233.1382470,494nt,485,99.79,192485
rhodobacter_sphaeroides,SRR072233.1382516,512nt,512,99.42,103309
rhodobacter_sphaeroides,SRR072233.1382565,492nt,381,97.92,2637373
rhodobacter_sphaeroides,SRR072233.1382615,541nt,350,97.73,788010
rhodobacter_sphaeroides,SRR072233.1382631,553nt,491,97.37,698329
rhodobacter_sphaeroides,SRR072233.1382668,536nt,532,98.32,1904861
rhodobacter_sphaeroides,SRR072233.1382718,500nt,451,98.67,2271429
rhodobacter_sphaeroides,SRR072233.1382762,568nt,63,90.62,262
rhodobacter_sphaeroides,SRR072233.1382809,538nt,223,97.76,1872258
rhodobacter_sphaeroides,SRR072233.1382895,561nt,424,96.97,1639232
rhodobacter_sphaeroides,SRR072233.1382928,485nt,345,98.55,1454667
rhodobacter_sphaeroides,SRR072233.1382932,501nt,500,99.20,1242464
rhodobacter_sphaeroides,SRR072233.1382935,549nt,41,90.24,2916004
rhodobacter_sphaeroides,SRR072233.1382937,512nt,392,97.97,411590
rhodobacter_sphaeroides,SRR072233.1382973,512nt,432,98.85,939284
rhodobacter_sphaeroides,SRR072233.1382999,521nt,180,96.69,801130
rhodobacter_sphaeroides,SRR072233.1383017,550nt,260,98.85,680584
rhodobacter_sphaeroides,SRR072233.1383020,516nt,426,93.04,2588660
rhodobacter_sphaeroides,SRR072233.1383040,527nt,167,93.53,67626
rhodobacter_sphaeroides,SRR072233.1383047,539nt,379,98.68,565045
rhodobacter_sphaeroides,SRR072233.1383123,520nt,269,98.51,2119867
rhodobacter_sphaeroides,SRR072233.1383134,506nt,504,99.60,3989
rhodobacter_sphaeroides,SRR072233.1383160,532nt,254,98.04,8472
rhodobacter_sphaeroides,SRR072233.1383164,572nt,316,99.05,1805981
rhodobacter_sphaeroides,SRR072233.1383218,514nt,471,98.94,922810
rhodobacter_sphaeroides,SRR072233.1383232,523nt,355,96.65,1699850
rhodobacter_sphaeroides,SRR072233.1383239,512nt,497,98.80,17767
rhodobacter_sphaeroides,SRR072233.1383273,862nt,319,93.85,2880046
rhodobacter_sphaeroides,SRR072233.1383322,532nt,363,99.18,1421104
rhodobacter_sphaeroides,SRR072233.1383328,603nt,221,97.29,531863
rhodobacter_sphaeroides,SRR072233.1383385,496nt,486,99.39,2946587
rhodobacter_sphaeroides,SRR072233.1383404,522nt,522,98.85,2960247
rhodobacter_sphaeroides,SRR072233.1383481,661nt,272,98.53,163425
rhodobacter_sphaeroides,SRR072233.1383499,489nt,284,99.65,688550
rhodobacter_sphaeroides,SRR072233.1383500,539nt,495,99.19,316678
rhodobacter_sphaeroides,SRR072233.1383516,460nt,383,99.74,74422
rhodobacter_sphaeroides,SRR072233.1383524,573nt,327,96.05,2419098
rhodobacter_sphaeroides,SRR072233.1383536,506nt,441,99.10,2117917
rhodobacter_sphaeroides,SRR072233.1383575,559nt,197,98.48,281959
rhodobacter_sphaeroides,SRR072233.1383617,516nt,491,98.18,2725641
rhodobacter_sphaeroides,SRR072233.1383641,537nt,409,99.51,840610
rhodobacter_sphaeroides,SRR072233.1383821,597nt,415,95.93,1951575
rhodobacter_sphaeroides,SRR072233.1383842,518nt,445,91.31,461951
rhodobacter_sphaeroides,SRR072233.1383854,507nt,373,99.20,1067389
rhodobacter_sphaeroides,SRR072233.1383903,529nt,225,98.23,522077
rhodobacter_sphaeroides,SRR072233.1383912,510nt,365,97.82,64634
rhodobacter_sphaeroides,SRR072233.1383922,539nt,535,97.77,47059
rhodobacter_sphaeroides,SRR072233.1383922,539nt,57,100.00,1941
rhodobacter_sphaeroides,SRR072233.1383930,538nt,151,98.03,62779
rhodobacter_sphaeroides,SRR072233.1383977,508nt,215,98.15,681768
rhodobacter_sphaeroides,SRR072233.1383994,518nt,448,99.33,148082
rhodobacter_sphaeroides,SRR072233.1384017,520nt,41,92.68,414247
rhodobacter_sphaeroides,SRR072233.1384035,992nt,324,99.08,44257
rhodobacter_sphaeroides,SRR072233.1384058,552nt,303,98.68,749518
rhodobacter_sphaeroides,SRR072233.1384127,603nt,293,95.27,2825028
rhodobacter_sphaeroides,SRR072233.1384158,532nt,448,98.22,1189012
rhodobacter_sphaeroides,SRR072233.1384159,542nt,121,90.91,1217
rhodobacter_sphaeroides,SRR072233.1384159,542nt,121,90.91,1219
rhodobacter_sphaeroides,SRR072233.1384159,542nt,121,90.91,34892
rhodobacter_sphaeroides,SRR072233.1384212,486nt,380,98.68,1420849
rhodobacter_sphaeroides,SRR072233.1384249,490nt,487,99.59,53603
rhodobacter_sphaeroides,SRR072233.1384269,481nt,332,99.10,1169289
rhodobacter_sphaeroides,SRR072233.1384282,505nt,259,98.08,1571932
rhodobacter_sphaeroides,SRR072233.1384380,526nt,234,98.29,256129
rhodobacter_sphaeroides,SRR072233.1384389,495nt,459,98.92,67480
rhodobacter_sphaeroides,SRR072233.1384402,484nt,481,98.76,291528
rhodobacter_sphaeroides,SRR072233.1384417,553nt,274,98.18,76864
rhodobacter_sphaeroides,SRR072233.1384430,599nt,435,98.40,2353277
rhodobacter_sphaeroides,SRR072233.1384435,489nt,53,92.45,2934546
rhodobacter_sphaeroides,SRR072233.1384450,548nt,119,98.32,2287487
rhodobacter_sphaeroides,SRR072233.1384473,520nt,470,98.52,3000362
rhodobacter_sphaeroides,SRR072233.1384489,523nt,64,90.91,2933701
rhodobacter_sphaeroides,SRR072233.1384514,483nt,366,99.18,2186966
rhodobacter_sphaeroides,SRR072233.1384562,513nt,316,99.05,2188450
rhodobacter_sphaeroides,SRR072233.1384584,513nt,317,98.12,1424565
rhodobacter_sphaeroides,SRR072233.1384613,539nt,40,92.50,74622
rhodobacter_sphaeroides,SRR072233.1384620,525nt,431,98.85,1065840
rhodobacter_sphaeroides,SRR072233.1384625,526nt,422,99.06,780396
rhodobacter_sphaeroides,SRR072233.1384634,510nt,328,99.39,74448
rhodobacter_sphaeroides,SRR072233.1384705,509nt,359,92.52,3077010
rhodobacter_sphaeroides,SRR072233.1384711,499nt,363,99.45,220432
rhodobacter_sphaeroides,SRR072233.1384754,497nt,46,91.30,124976
rhodobacter_sphaeroides,SRR072233.1384754,497nt,43,97.67,2974817
rhodobacter_sphaeroides,SRR072233.1384770,525nt,119,98.33,3094545
rhodobacter_sphaeroides,SRR072233.1384789,897nt,311,98.39,2552
rhodobacter_sphaeroides,SRR072233.1384789,897nt,311,98.39,2554
rhodobacter_sphaeroides,SRR072233.1384789,897nt,311,98.39,36227
rhodobacter_sphaeroides,SRR072233.1384809,566nt,384,97.16,11927
rhodobacter_sphaeroides,SRR072233.1384817,714nt,235,97.88,2490532
rhodobacter_sphaeroides,SRR072233.1384839,531nt,329,98.49,2943527
rhodobacter_sphaeroides,SRR072233.1384855,840nt,330,95.85,295330
rhodobacter_sphaeroides,SRR072233.1384856,597nt,375,98.67,2661960
rhodobacter_sphaeroides,SRR072233.1384897,538nt,49,91.84,1146125
rhodobacter_sphaeroides,SRR072233.1384918,496nt,289,97.61,1560137
rhodobacter_sphaeroides,SRR072233.1385025,539nt,42,95.24,1164167
rhodobacter_sphaeroides,SRR072233.1385047,506nt,506,99.61,3032010
rhodobacter_sphaeroides,SRR072233.1385060,513nt,467,98.94,176205
rhodobacter_sphaeroides,SRR072233.1385094,520nt,503,93.29,295101
rhodobacter_sphaeroides,SRR072233.1385102,1433nt,111,96.40,61780
rhodobacter_sphaeroides,SRR072233.1385143,509nt,474,99.16,626104
rhodobacter_sphaeroides,SRR072233.1385169,522nt,363,99.72,2066973
rhodobacter_sphaeroides,SRR072233.1385196,512nt,484,99.38,863471
rhodobacter_sphaeroides,SRR072233.1385203,555nt,372,99.20,2578594
rhodobacter_sphaeroides,SRR072233.1385226,497nt,271,97.06,1986944
rhodobacter_sphaeroides,SRR072233.1385236,491nt,299,96.03,486033
rhodobacter_sphaeroides,SRR072233.1385239,524nt,358,98.89,68416
rhodobacter_sphaeroides,SRR072233.1385262,492nt,366,95.95,9332
rhodobacter_sphaeroides,SRR072233.1385282,1099nt,162,98.15,1326932
rhodobacter_sphaeroides,SRR072233.1385320,1317nt,204,97.09,613911
rhodobacter_sphaeroides,SRR072233.1385335,498nt,416,93.84,98369
rhodobacter_sphaeroides,SRR072233.1385335,498nt,248,93.55,70593
rhodobacter_sphaeroides,SRR072233.1385337,524nt,282,98.94,1180663
rhodobacter_sphaeroides,SRR072233.1385348,570nt,401,98.26,213486
rhodobacter_sphaeroides,SRR072233.1385362,556nt,331,97.02,1457530
rhodobacter_sphaeroides,SRR072233.1385403,516nt,421,97.88,2733911
rhodobacter_sphaeroides,SRR072233.1385470,558nt,112,98.21,2795036
rhodobacter_sphaeroides,SRR072233.1385488,559nt,291,98.63,1542886
rhodobacter_sphaeroides,SRR072233.1385506,501nt,42,100.00,257976
rhodobacter_sphaeroides,SRR072233.1385507,478nt,210,100.00,2712581
rhodobacter_sphaeroides,SRR072233.1385542,521nt,47,91.49,345540
rhodobacter_sphaeroides,SRR072233.1385542,521nt,318,91.93,1604161
rhodobacter_sphaeroides,SRR072233.1385542,521nt,53,90.57,817589
rhodobacter_sphaeroides,SRR072233.1385555,519nt,212,97.66,623542
rhodobacter_sphaeroides,SRR072233.1385583,517nt,517,99.23,2088615
rhodobacter_sphaeroides,SRR072233.1385596,537nt,513,98.06,54961
rhodobacter_sphaeroides,SRR072233.1385624,480nt,217,97.71,855859
